--enable-benchmarking,--enable-low-end-device-mode,--disable-notifications,--enable-nacl,--disable-speech-api,--dom-automation,--disable-file-system,--disable-scroll-to-text-fragment,--instant-process,--disable-remote-playback-api
--instant-process,--enable-blink-test-features,--disable-speech-synthesis-api,--disable-remote-playback-api,--disable-threaded-compositing,--dom-automation,--enable-benchmarking,--enable-nacl,--user-agent,--mangle-localized-strings
--disable-speech-api,--disable-local-storage,--shared-array-buffer-unrestricted-access-allowed,--pdf-renderer,--instant-process,--enable-webgl-developer-extensions,--disable-remote-playback-api,--enable-skia-benchmarking,--start-fullscreen,--enable-gpu-benchmarking
--touch-events,--javascript-harmony,--disable-threaded-compositing,--disable-notifications,--enable-experimental-webassembly-features,--pdf-renderer,--enable-nacl,--start-fullscreen,--instant-process,--disable-file-system
--enable-webgl-image-chromium,--touch-events,--disable-speech-synthesis-api,--disable-local-storage,--disable-notifications,--enable-webgl-developer-extensions,--enable-net-benchmarking,--instant-process,--disable-remote-playback-api,--start-fullscreen
--enable-net-benchmarking,--disable-web-security,--enable-skia-benchmarking,--enable-experimental-webassembly-features,--enable-experimental-web-platform-features,--disable-local-storage,--ozone-override-screen-size,--user-agent,--dom-automation,--enable-blink-test-features
--disable-threaded-compositing,--disable-scroll-to-text-fragment,--shared-array-buffer-unrestricted-access-allowed,--instant-process,--touch-events,--enable-low-end-device-mode,--start-maximized,--start-fullscreen,--enable-benchmarking,--disable-notifications
--disable-speech-api,--user-agent,--disable-webgl,--enable-nacl,--enable-blink-test-features,--disable-file-system,--enable-experimental-webassembly-features,--enable-webgl-image-chromium,--disable-speech-synthesis-api,--dom-automation
--dom-automation,--enable-blink-test-features,--disable-local-storage,--enable-low-end-device-mode,--disable-web-security,--ozone-override-screen-size,--enable-net-benchmarking,--start-fullscreen,--enable-webgl-developer-extensions,--instant-process
--pdf-renderer,--kiosk,--enable-stats-collection-bindings,--enable-network-information-downlink-max,--enable-low-end-device-mode,--enable-precise-memory-info,--instant-process,--disable-local-storage,--disable-notifications,--disable-file-system
--enable-benchmarking,--shared-array-buffer-unrestricted-access-allowed,--variations-server-url,--disable-notifications,--enable-low-end-device-mode,--disable-javascript-harmony-shipping,--mangle-localized-strings,--enable-experimental-web-platform-features,--enable-webgl-developer-extensions,--start-fullscreen,--enable-precise-memory-info,--ozone-override-screen-size,--disable-remote-playback-api,--disable-web-security,--enable-stats-collection-bindings,--start-maximized,--enable-gpu-benchmarking,--enable-webgl-image-chromium,--instant-process,--enable-nacl
--disable-field-trial-config,--pdf-renderer,--variations-server-url,--user-agent,--enable-network-information-downlink-max,--enable-net-benchmarking,--enable-webgl-developer-extensions,--enable-gpu-benchmarking,--enable-low-end-device-mode,--dom-automation,--enable-nacl,--disable-webgl,--disable-speech-api,--enable-experimental-webassembly-features,--shared-array-buffer-unrestricted-access-allowed,--instant-process,--disable-remote-playback-api,--kiosk,--enable-skia-benchmarking,--enable-benchmarking
--start-maximized,--disable-web-security,--enable-webgl-developer-extensions,--disable-speech-api,--enable-stats-collection-bindings,--kiosk,--disable-javascript-harmony-shipping,--disable-webgl,--disable-file-system,--enable-webgl-image-chromium,--disable-field-trial-config,--javascript-harmony,--ozone-override-screen-size,--touch-events,--enable-gpu-benchmarking,--enable-experimental-webassembly-features,--disable-3d-apis,--enable-nacl,--variations-server-url,--enable-blink-test-features
--disable-3d-apis,--enable-experimental-web-platform-features,--enable-benchmarking,--disable-webgl,--user-agent,--disable-field-trial-config,--enable-skia-benchmarking,--enable-net-benchmarking,--start-maximized,--enable-precise-memory-info,--enable-nacl,--disable-shared-workers,--enable-webgl-image-chromium,--shared-array-buffer-unrestricted-access-allowed,--pdf-renderer,--ozone-override-screen-size,--disable-scroll-to-text-fragment,--disable-threaded-compositing,--instant-process,--mangle-localized-strings
--disable-speech-synthesis-api,--disable-scroll-to-text-fragment,--pdf-renderer,--enable-stats-collection-bindings,--disable-speech-api,--disable-javascript-harmony-shipping,--enable-webgl-developer-extensions,--enable-experimental-web-platform-features,--disable-webgl,--enable-experimental-webassembly-features,--disable-web-security,--ozone-override-screen-size,--enable-nacl,--enable-precise-memory-info,--dom-automation,--enable-gpu-benchmarking,--kiosk,--javascript-harmony,--enable-skia-benchmarking,--instant-process
--disable-remote-playback-api,--disable-field-trial-config,--enable-webgl-image-chromium,--disable-threaded-compositing,--enable-experimental-webassembly-features,--enable-network-information-downlink-max,--disable-speech-synthesis-api,--start-maximized,--user-agent,--enable-experimental-web-platform-features,--enable-precise-memory-info,--disable-web-security,--javascript-harmony,--disable-3d-apis,--mangle-localized-strings,--pdf-renderer,--disable-javascript-harmony-shipping,--disable-shared-workers,--enable-stats-collection-bindings,--shared-array-buffer-unrestricted-access-allowed
--enable-benchmarking,--variations-server-url,--enable-stats-collection-bindings,--disable-shared-workers,--touch-events,--shared-array-buffer-unrestricted-access-allowed,--start-maximized,--enable-experimental-web-platform-features,--user-agent,--enable-precise-memory-info,--enable-blink-test-features,--kiosk,--enable-network-information-downlink-max,--disable-scroll-to-text-fragment,--disable-notifications,--dom-automation,--disable-field-trial-config,--enable-gpu-benchmarking,--javascript-harmony,--disable-3d-apis
--enable-webgl-developer-extensions,--enable-net-benchmarking,--disable-speech-api,--disable-shared-workers,--mangle-localized-strings,--pdf-renderer,--disable-local-storage,--shared-array-buffer-unrestricted-access-allowed,--disable-field-trial-config,--javascript-harmony,--disable-file-system,--enable-nacl,--disable-notifications,--enable-benchmarking,--enable-network-information-downlink-max,--start-fullscreen,--variations-server-url,--ozone-override-screen-size,--touch-events,--enable-stats-collection-bindings
--enable-skia-benchmarking,--enable-experimental-web-platform-features,--variations-server-url,--enable-precise-memory-info,--enable-webgl-image-chromium,--enable-gpu-benchmarking,--disable-javascript-harmony-shipping,--disable-local-storage,--javascript-harmony,--enable-net-benchmarking,--enable-blink-test-features,--disable-scroll-to-text-fragment,--start-maximized,--mangle-localized-strings,--disable-shared-workers,--shared-array-buffer-unrestricted-access-allowed,--disable-speech-synthesis-api,--disable-threaded-compositing,--disable-file-system,--disable-speech-api
--disable-threaded-compositing,--enable-benchmarking,--disable-local-storage,--disable-field-trial-config,--disable-remote-playback-api,--enable-experimental-webassembly-features,--enable-low-end-device-mode,--shared-array-buffer-unrestricted-access-allowed,--enable-net-benchmarking,--disable-3d-apis,--enable-network-information-downlink-max,--enable-stats-collection-bindings,--ozone-override-screen-size,--disable-file-system,--variations-server-url,--enable-gpu-benchmarking,--disable-javascript-harmony-shipping,--kiosk,--disable-webgl,--user-agent
--mangle-localized-strings,--disable-3d-apis,--disable-notifications,--enable-blink-test-features,--enable-precise-memory-info,--disable-remote-playback-api,--touch-events,--enable-low-end-device-mode,--enable-webgl-image-chromium,--disable-web-security,--enable-gpu-benchmarking,--enable-nacl,--enable-net-benchmarking,--disable-webgl,--enable-network-information-downlink-max,--enable-skia-benchmarking,--disable-shared-workers,--disable-threaded-compositing,--disable-speech-api,--variations-server-url,--enable-benchmarking,--disable-file-system,--start-fullscreen,--disable-local-storage,--instant-process,--disable-field-trial-config,--disable-javascript-harmony-shipping,--dom-automation,--enable-experimental-web-platform-features,--kiosk
--disable-file-system,--disable-javascript-harmony-shipping,--disable-shared-workers,--enable-stats-collection-bindings,--enable-experimental-web-platform-features,--touch-events,--disable-scroll-to-text-fragment,--enable-blink-test-features,--javascript-harmony,--disable-field-trial-config,--enable-low-end-device-mode,--disable-3d-apis,--ozone-override-screen-size,--disable-threaded-compositing,--disable-web-security,--enable-nacl,--enable-experimental-webassembly-features,--enable-gpu-benchmarking,--enable-skia-benchmarking,--variations-server-url,--disable-speech-synthesis-api,--enable-precise-memory-info,--start-maximized,--enable-net-benchmarking,--enable-network-information-downlink-max,--kiosk,--disable-speech-api,--disable-notifications,--disable-webgl,--mangle-localized-strings
--pdf-renderer,--start-maximized,--javascript-harmony,--kiosk,--disable-web-security,--disable-field-trial-config,--disable-shared-workers,--start-fullscreen,--disable-webgl,--enable-experimental-webassembly-features,--ozone-override-screen-size,--instant-process,--disable-speech-api,--disable-local-storage,--disable-speech-synthesis-api,--enable-net-benchmarking,--enable-low-end-device-mode,--disable-scroll-to-text-fragment,--enable-gpu-benchmarking,--enable-network-information-downlink-max,--disable-javascript-harmony-shipping,--enable-precise-memory-info,--disable-threaded-compositing,--disable-remote-playback-api,--touch-events,--enable-webgl-image-chromium,--enable-stats-collection-bindings,--shared-array-buffer-unrestricted-access-allowed,--enable-skia-benchmarking,--disable-3d-apis
--enable-network-information-downlink-max,--disable-notifications,--enable-net-benchmarking,--disable-web-security,--disable-scroll-to-text-fragment,--enable-stats-collection-bindings,--enable-benchmarking,--pdf-renderer,--disable-field-trial-config,--disable-webgl,--enable-webgl-developer-extensions,--disable-file-system,--dom-automation,--disable-3d-apis,--shared-array-buffer-unrestricted-access-allowed,--kiosk,--touch-events,--disable-speech-synthesis-api,--enable-experimental-web-platform-features,--enable-skia-benchmarking,--disable-shared-workers,--start-fullscreen,--enable-webgl-image-chromium,--enable-blink-test-features,--disable-speech-api,--disable-threaded-compositing,--disable-remote-playback-api,--start-maximized,--disable-javascript-harmony-shipping,--enable-precise-memory-info
--start-maximized,--start-fullscreen,--pdf-renderer,--enable-net-benchmarking,--enable-webgl-developer-extensions,--disable-3d-apis,--disable-field-trial-config,--enable-experimental-webassembly-features,--user-agent,--mangle-localized-strings,--enable-stats-collection-bindings,--disable-speech-api,--shared-array-buffer-unrestricted-access-allowed,--disable-speech-synthesis-api,--ozone-override-screen-size,--javascript-harmony,--disable-javascript-harmony-shipping,--disable-threaded-compositing,--disable-shared-workers,--enable-benchmarking,--enable-precise-memory-info,--disable-scroll-to-text-fragment,--disable-notifications,--enable-low-end-device-mode,--variations-server-url,--disable-webgl,--disable-file-system,--enable-experimental-web-platform-features,--disable-remote-playback-api,--dom-automation
--disable-shared-workers,--disable-web-security,--user-agent,--enable-experimental-web-platform-features,--shared-array-buffer-unrestricted-access-allowed,--disable-remote-playback-api,--enable-experimental-webassembly-features,--enable-benchmarking,--disable-scroll-to-text-fragment,--mangle-localized-strings,--disable-webgl,--variations-server-url,--start-maximized,--dom-automation,--enable-skia-benchmarking,--disable-javascript-harmony-shipping,--disable-threaded-compositing,--disable-speech-synthesis-api,--disable-file-system,--disable-local-storage,--enable-network-information-downlink-max,--disable-speech-api,--touch-events,--javascript-harmony,--disable-3d-apis,--kiosk,--disable-notifications,--enable-precise-memory-info,--disable-field-trial-config,--enable-blink-test-features
--enable-blink-test-features,--disable-3d-apis,--enable-network-information-downlink-max,--disable-webgl,--enable-skia-benchmarking,--user-agent,--disable-shared-workers,--enable-experimental-web-platform-features,--mangle-localized-strings,--variations-server-url,--shared-array-buffer-unrestricted-access-allowed,--enable-low-end-device-mode,--disable-javascript-harmony-shipping,--enable-precise-memory-info,--enable-stats-collection-bindings,--disable-threaded-compositing,--javascript-harmony,--enable-webgl-image-chromium,--disable-scroll-to-text-fragment,--enable-webgl-developer-extensions,--start-maximized,--disable-speech-api,--ozone-override-screen-size,--enable-benchmarking,--disable-web-security,--touch-events,--disable-speech-synthesis-api,--disable-local-storage,--disable-notifications,--kiosk
--variations-server-url,--enable-skia-benchmarking,--enable-experimental-webassembly-features,--ozone-override-screen-size,--enable-precise-memory-info,--disable-shared-workers,--disable-speech-synthesis-api,--disable-notifications,--disable-3d-apis,--dom-automation,--disable-scroll-to-text-fragment,--enable-webgl-developer-extensions,--enable-webgl-image-chromium,--disable-javascript-harmony-shipping,--enable-nacl,--pdf-renderer,--disable-web-security,--enable-experimental-web-platform-features,--enable-low-end-device-mode,--enable-gpu-benchmarking,--user-agent,--start-maximized,--kiosk,--disable-field-trial-config,--start-fullscreen,--enable-blink-test-features,--javascript-harmony,--enable-network-information-downlink-max,--disable-webgl,--mangle-localized-strings
--variations-server-url,--disable-javascript-harmony-shipping,--enable-gpu-benchmarking,--user-agent,--enable-nacl,--ozone-override-screen-size,--enable-webgl-developer-extensions,--disable-3d-apis,--enable-low-end-device-mode,--enable-experimental-webassembly-features,--enable-webgl-image-chromium,--enable-experimental-web-platform-features,--disable-field-trial-config,--enable-network-information-downlink-max,--pdf-renderer,--mangle-localized-strings,--dom-automation,--disable-scroll-to-text-fragment,--disable-local-storage,--disable-shared-workers,--enable-benchmarking,--disable-file-system,--touch-events,--javascript-harmony,--disable-speech-synthesis-api,--disable-web-security,--disable-webgl,--start-fullscreen,--instant-process,--enable-stats-collection-bindings
--start-fullscreen,--dom-automation,--pdf-renderer,--disable-shared-workers,--disable-threaded-compositing,--touch-events,--enable-experimental-webassembly-features,--disable-remote-playback-api,--javascript-harmony,--disable-file-system,--start-maximized,--disable-web-security,--enable-skia-benchmarking,--enable-network-information-downlink-max,--enable-stats-collection-bindings,--enable-webgl-developer-extensions,--mangle-localized-strings,--user-agent,--enable-net-benchmarking,--enable-nacl,--enable-webgl-image-chromium,--enable-gpu-benchmarking,--ozone-override-screen-size,--disable-local-storage,--variations-server-url,--disable-3d-apis,--disable-scroll-to-text-fragment,--enable-low-end-device-mode,--enable-blink-test-features,--kiosk
